id,area,name_pt,name_en,status
3181,europa,Investimento das empresas: por alguns setores de atividade económica,Investment of enterprises by some sectors of economic activity,ok
1542,europa,Investimento: Formação Bruta de Capital Fixo (Euro),Investment gross fixed capital formation (euro),ok
3568,europa,Investimento: Formação bruta de capital fixo em % do PIB,Investment share of gdp,ok
2678,europa,Investimento: Formação Bruta de Capital Fixo por setor institucional (Euro),Investment gross fixed capital formation total and by institutional sector (euro),ok
3186,europa,Investimento médio por empresa: por alguns setores de atividade económica,Average investment per enterprise by some sectors of economic activity,ok
2026,europa,Limiar de risco de pobreza (Euro),At risk of poverty threshold (euro),ok
2027,europa,Limiar de risco de pobreza (PPC),At risk of poverty threshold (pps),ok
3067,europa,Limite de taxa de álcool no sangue,Blood alcohol concentration (bac) limit,ok
3066,europa,Limites de velocidade: dentro das localidades e autoestradas,Speed limits in urban roads and motorways,ok
3355,europa,Magistrados Judiciais por 100 mil habitantes,Judges in courts of justice per 100 thousand inhabitants,ok
3302,europa,Magistrados judiciais: total e por sexo,Professional judges total and by sex,ok
1926,europa,Médicos por 100 mil habitantes,Doctors per 100 thousand inhabitants,ok
1277,europa,Médicos: por algumas especialidades,Doctors by some specialist areas,ok
1913,europa,Médicos: total e por sexo,Doctors total and by sex,ok
3578,europa,Mercadorias transportadas por ferrovia e navegação interior (%),Share of rail and inland waterways in total freight transport,ok
2721,europa,"Mercadorias transportadas por ferrovia: total, transporte doméstico e transporte internacional",Goods carried by train total domestic and international transport,ok
2713,europa,Mercadorias transportadas por via aérea: entrada e saída,Goods transported by air input and output,ok
3031,europa,"Mercadorias transportadas por via aérea internacional: total, UE27 e extra-UE27",Goods transported on international flights total eu27 and extra eu27,ok
2712,europa,"Mercadorias transportadas por via aérea: total, voos domésticos e voos internacionais",Goods transported by air total domestic flights and international flights,ok
2715,europa,Mercadorias transportadas por via marítima: descarregadas e carregadas,Goods carried by sea unloaded and loaded,ok
3050,europa,"Mercadorias transportadas por via marítima internacional nos portos principais: total, UE27 e extra-UE27",Goods carried internationally by sea at major ports total eu27 and extra eu27,ok
3049,europa,"Mercadorias transportadas por via marítima nos portos principais: total, doméstico e internacional",Goods carried by sea at major ports total domestic and international,ok
3209,europa,Microempresas em % do total de empresas: por alguns setores de atividade económica,Microenterprises as a percentage of all enterprises by some sectors of economic activity,ok
3206,europa,Microempresas: por alguns setores de atividade económica,Microenterprises by some sectors of economic activity,ok
1824,europa,Mortalidade materna (na gravidez ou pós parto),Maternal mortality,ok
2979,europa,Mortes de empresas: total e por alguns setores de atividade económica,Enterprise deaths total and by some sectors of economic activity,ok
3815,europa,Mortes prematuras causadas por exposição a partículas finas (PM2.5) por 100 mil residentes,Premature deaths due to exposure to fine particulate matter (pm2.5) per 100 000 people,ok
3564,europa,Mulheres em cargos de direção executiva e não executiva das empresas (%),Positions held by women in senior management positions,ok
1994,europa,Mulheres no pessoal total e investigadores (ETI) em atividades de investigação e desenvolvimento (I&D) (%),Females in total of personnel and researchers (fte) involved in research and development activities (r d) (percentage),ok
1305,europa,Mulheres no total de alunos matriculados (ISCED 5-8): total e por área de educação (%),Females in total of enrolled students (isced 5 8) total and by field of education (percentage),ok
1659,europa,Mulheres no total de alunos matriculados (%): total e por nível de ensino,Females in total of enrolled students (percentage) total and by level of education,ok
1662,europa,Mulheres no total de doutoramentos (ISCED 8) (%),Females in total of phds (isced 8) (percentage),ok
3563,europa,Mulheres nos parlamentos e governos nacionais (%),Seats held by women in national parliaments and governments,ok
3559,europa,Mulheres vítimas de violência física e sexual (%),Physical and sexual violence to women,ok
1800,europa,Nados-vivos fora do casamento (%),Live births outside marriage (percentage),ok
3027,europa,Nados-vivos segundo a ordem no total de nados-vivos (%),Live births according to order in total of live births (percentage),ok
1247,europa,"Nados-vivos: total, no casamento e fora do casamento",Live births total in marriage and outside marriage,ok
2978,europa,Nascimentos de empresas: total e por alguns setores de atividade económica,Enterprise births total and by some sectors of economic activity,ok
3055,europa,Navios de mar com passagem nos portos principais: total e por alguns tipos de embarcação,Seagoing vessels docking at major ports total and by some types of vessel,ok
3541,europa,Nitrato nas águas subterrâneas,Nitrate in groundwater,ok
1705,europa,Número de habitantes por médico,Number of inhabitants per doctor,ok
1818,europa,Número de indivíduos em idade ativa por idoso,Number of active age people per old person,ok
2981,europa,Número de nascimentos de empresas por número de mortes de empresas: total e por alguns setores de atividade económica,Number of enterprise births per number of enterprise deaths total and by some sectors of economic activity,ok
3078,europa,Número de veículos ligeiros de passageiros por mil habitantes,Number of light passenger cars per thousand inhabitants,ok
1665,europa,Número médio de alunos por docente no ensino básico 1.º e 2.º ciclos (ISCED 1),Average number of students per teacher in primary education (isced 1),ok
1666,europa,Número médio de alunos por docente no ensino básico 3.º ciclo (ISCED 2),Average number of students per teacher in lower secondary education (isced 2),ok
1669,europa,Número médio de alunos por docente no ensino pré-escolar (ISCED 02),Average number of students per teacher in pre primary education (isced 02),ok
1667,europa,Número médio de alunos por docente no ensino secundário (ISCED 3),Average number of students per teacher in upper secondary education (isced 3),ok
1668,europa,Número médio de alunos por docente no ensino superior (ISCED 5-8),Average number of students per teacher in higher education (isced 5 8),ok
1536,europa,Número médio de divisões por pessoa: total e por tipo de agregado doméstico,Average number of rooms per person total and by type of household,ok
2534,europa,Número médio de dormidas por entrada nos alojamentos turísticos coletivos: total e por tipo de turista,Average number of nights spent per arrival in collective tourist accommodations total and by type of tourist,ok
3046,europa,"Número médio de passageiros por voo comercial: total, voos domésticos e voos internacionais",Average number of passengers per commercial air flight total domestic flights and international flights,ok
2532,europa,Número médio de viagens turísticas por turista,Average number of touristic trips per tourist,ok
