id,area,name,fontes,ultima_atualizacao,url,removed,featured
3337,europa,Taxa de eficácia dos Tribunais de 1ª instância: tipo de processos (%),Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-07-08,https://www.pordata.pt/europa/taxa+de+eficacia+dos+tribunais+de+1%c2%aa+instancia+tipo+de+processos+(percentagem)-3337,,
1805,europa,"Taxa de emprego, dos 15 aos 64 anos, por grupo etário ? Homens",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+emprego++dos+15+aos+64+anos++por+grupo+etario+++homens-1805,,
1806,europa,"Taxa de emprego, dos 15 aos 64 anos, por grupo etário ? Mulheres",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+emprego++dos+15+aos+64+anos++por+grupo+etario+++mulheres-1806,,
2520,europa,"Taxa de emprego, dos 15 aos 64 anos, por grupo etário",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-19,https://www.pordata.pt/europa/taxa+de+emprego++dos+15+aos+64+anos++por+grupo+etario-2520,,
1804,europa,"Taxa de emprego, dos 15 aos 64 anos, por nível de escolaridade ? Homens",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+emprego++dos+15+aos+64+anos++por+nivel+de+escolaridade+++homens-1804,,
1807,europa,"Taxa de emprego, dos 15 aos 64 anos, por nível de escolaridade ? Mulheres",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+emprego++dos+15+aos+64+anos++por+nivel+de+escolaridade+++mulheres-1807,,
2521,europa,"Taxa de emprego, dos 15 aos 64 anos, por nível de escolaridade",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+emprego++dos+15+aos+64+anos++por+nivel+de+escolaridade-2521,,
3396,europa,"Taxa de emprego, dos 20 aos 64 anos, por sexo",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+emprego++dos+20+aos+64+anos++por+sexo-3396,,
2386,europa,"Taxa de emprego: total, nacionais e estrangeiros",Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/taxa+de+emprego+total++nacionais+e+estrangeiros-2386,,
1758,europa,Taxa de emprego: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-17,https://www.pordata.pt/europa/taxa+de+emprego+total+e+por+sexo-1758,,
1610,europa,Taxa de fecundidade geral,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-02,https://www.pordata.pt/europa/taxa+de+fecundidade+geral-1610,,
1781,europa,Taxa de inatividade: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-17,https://www.pordata.pt/europa/taxa+de+inatividade+total+e+por+sexo-1781,,
2656,europa,Taxa de Inflação (Taxa de Variação do Índice de Preços no Consumidor): total e por tipo de bens e serviços,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-02-04,https://www.pordata.pt/europa/taxa+de+inflacao+(taxa+de+variacao+do+indice+de+precos+no+consumidor)+total+e+por+tipo+de+bens+e+servicos-2656,,
2336,europa,Taxa de intensidade da pobreza: total e por grupo etário,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+intensidade+da+pobreza+total+e+por+grupo+etario-2336,,
2335,europa,Taxa de intensidade da pobreza: total e por sexo,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+intensidade+da+pobreza+total+e+por+sexo-2335,,
3187,europa,Taxa de investimento das empresas: por alguns setores de atividade económica,Eurostat | OCDE | Entidades Nacionais | PORDATA,2022-10-28,https://www.pordata.pt/europa/taxa+de+investimento+das+empresas+por+alguns+setores+de+atividade+economica-3187,,
3569,europa,Taxa de jovens não empregados que não estão em educação ou formação: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-03-13,https://www.pordata.pt/europa/taxa+de+jovens+nao+empregados+que+nao+estao+em+educacao+ou+formacao+total+e+por+sexo-3569,,
2983,europa,Taxa de mortalidade das empresas: total e por alguns setores de atividade económica,Eurostat | OCDE | Entidades Nacionais | PORDATA,2026-05-21,https://www.pordata.pt/europa/taxa+de+mortalidade+das+empresas+total+e+por+alguns+setores+de+atividade+economica-2983,,
3549,europa,Taxa de mortalidade evitável,Eurostat | OMS | Entidades Nacionais | PORDATA,2026-03-16,https://www.pordata.pt/europa/taxa+de+mortalidade+evitavel-3549,,
1589,europa,Taxa de mortalidade infantil,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-13,https://www.pordata.pt/europa/taxa+de+mortalidade+infantil-1589,,
1825,europa,Taxa de mortalidade materna,Eurostat | OMS | Entidades Nacionais | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-02,https://www.pordata.pt/europa/taxa+de+mortalidade+materna-1825,,
2982,europa,Taxa de natalidade das empresas: total e por alguns setores de atividade económica,Eurostat | OCDE | Entidades Nacionais | PORDATA,2026-05-21,https://www.pordata.pt/europa/taxa+de+natalidade+das+empresas+total+e+por+alguns+setores+de+atividade+economica-2982,,
1564,europa,Taxa de nupcialidade,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-10,https://www.pordata.pt/europa/taxa+de+nupcialidade-1564,,
3542,europa,Taxa de obesidade em adultos (+18 anos),Eurostat | Entidades Nacionais | PORDATA,2026-03-30,https://www.pordata.pt/europa/taxa+de+obesidade-3542,,
2692,europa,Taxa de poupança das famílias,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-03-25,https://www.pordata.pt/europa/taxa+de+poupanca+das+familias-2692,,
3788,europa,Taxa de privação material severa: total e por grupo etário,Eurostat | Entidades Nacionais | PORDATA,2026-03-27,https://www.pordata.pt/europa/taxa+de+privacao+material+e+social+severa+total+e+por+grupo+etario-3788,,
3789,europa,Taxa de privação material severa: total e por sexo,Eurostat | Entidades Nacionais | PORDATA,2026-03-27,https://www.pordata.pt/europa/taxa+de+privacao+material+e+social+severa+total+e+por+sexo-3789,,
3531,europa,Taxa de privação material e social severa,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+privacao+material+e+social+severa-3531,,
2333,europa,Taxa de privação material severa: total e por grupo etário,Eurostat | Entidades Nacionais | PORDATA,2022-11-04,https://www.pordata.pt/europa/taxa+de+privacao+material+severa+total+e+por+grupo+etario+(2004+2020)-2333,,
2332,europa,Taxa de privação material severa: total e por sexo,Eurostat | Entidades Nacionais | PORDATA,2026-01-21,https://www.pordata.pt/europa/taxa+de+privacao+material+severa+total+e+por+sexo+(2004+2020)-2332,,
3750,europa,Taxa de privação severa das condições da habitação,Eurostat | Entidades Nacionais | PORDATA,2026-01-21,https://www.pordata.pt/europa/taxa+de+privacao+severa+das+condicoes+da+habitacao-3750,,
3607,europa,Taxa de reciclagem de resíduos municipais,Eurostat | OCDE | Institutos Nacionais de Estatística | PORDATA,2026-03-27,https://www.pordata.pt/europa/taxa+de+reciclagem+de+residuos+municipais-3607,,
3336,europa,Taxa de resolução dos Tribunais de 1ª instância: tipo de processos (%),Eurostat | UNODC | Entidades Nacionais | PORDATA,2026-07-08,https://www.pordata.pt/europa/taxa+de+resolucao+dos+tribunais+de+1%c2%aa+instancia+tipo+de+processos+(percentagem)-3336,,
1940,europa,Taxa de risco de pobreza: antes e após transferências sociais,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+antes+e+apos+transferencias+sociais-1940,,
1808,europa,Taxa de risco de pobreza após transferências sociais: agregados domésticos de indivíduos com 65 e mais anos,Eurostat | Entidades Nacionais | PORDATA,2026-03-30,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+apos+transferencias+sociais+agregados+domesticos+de+individuos+com+65+e+mais+anos-1808,,
2169,europa,Taxa de risco de pobreza após transferências sociais: indivíduos com 65 e mais anos,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+apos+transferencias+sociais+individuos+com+65+e+mais+anos-2169,,
2170,europa,Taxa de risco de pobreza após transferências sociais: indivíduos com menos de 16 anos,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+apos+transferencias+sociais+individuos+com+menos+de+16+anos-2170,,
1811,europa,Taxa de risco de pobreza após transferências sociais: população empregada por tipo de agregado doméstico,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+apos+transferencias+sociais+populacao+empregada+por+tipo+de+agregado+domestico-1811,,
2417,europa,Taxa de risco de pobreza após transferências sociais: por nível de escolaridade,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+apos+transferencias+sociais+por+nivel+de+escolaridade-2417,,
1809,europa,Taxa de risco de pobreza após transferências sociais: por tipo de agregado doméstico com crianças dependentes,Eurostat | Entidades Nacionais | PORDATA,2026-03-30,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+apos+transferencias+sociais+por+tipo+de+agregado+domestico+com+criancas+dependentes-1809,,
2171,europa,Taxa de risco de pobreza após transferências sociais: total e por sexo,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+apos+transferencias+sociais+total+e+por+sexo-2171,,
3534,europa,Taxa de risco de pobreza da população empregada,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+risco+de+pobreza+da+populacao+empregada-3534,,
3406,europa,Taxa de sobrecarga das despesas em habitação: total e por tipo de ocupação do alojamento,Eurostat | Entidades Nacionais | PORDATA,2026-03-26,https://www.pordata.pt/europa/taxa+de+sobrecarga+das+despesas+em+habitacao+total+e+por+tipo+de+ocupacao+do+alojamento-3406,,
2984,europa,Taxa de sobrevivência das empresas com 1 ano de vida: total e por alguns setores de atividade económica,Eurostat | OCDE | Entidades Nacionais | PORDATA,2026-01-21,https://www.pordata.pt/europa/taxa+de+sobrevivencia+das+empresas+com+1+ano+de+vida+total+e+por+alguns+setores+de+atividade+economica-2984,,
3612,europa,Taxa de utilização circular de materiais,Eurostat | Institutos Nacionais de Estatística | Entidades Nacionais | Autoridades aduaneiras | PORDATA,2026-01-14,https://www.pordata.pt/europa/taxa+de+utilizacao+circular+de+materiais-3612,,
3589,europa,Taxa padronizada de mortalidade por homicídio,Eurostat | OMS | Entidades Nacionais | PORDATA,2026-03-16,https://www.pordata.pt/europa/taxa+padronizada+de+mortalidade+por+homicidio+total+e+por+sexo-3589,,
1258,europa,Taxas de mortalidade neonatal e taxa de mortalidade fetal tardia,Eurostat | NU | Institutos Nacionais de Estatística | PORDATA,2026-07-02,https://www.pordata.pt/europa/taxas+de+mortalidade+neonatal+e+taxa+de+mortalidade+fetal+tardia-1258,,
2680,europa,Taxas de rendibilidade de obrigações do tesouro,Bancos centrais nacionais | Banco Central Europeu | Eurostat | PORDATA,2026-01-26,https://www.pordata.pt/europa/taxas+de+rendibilidade+de+obrigacoes+do+tesouro-2680,,
2402,europa,Trabalhadores com contrato de trabalho temporário em % do total de empregados: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+com+contrato+de+trabalho+temporario+em+percentagem+do+total+de+empregados+total+e+por+sexo-2402,,
1620,europa,Trabalhadores com contrato de trabalho temporário: total e por nível de escolaridade completo mais elevado,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+com+contrato+de+trabalho+temporario+total+e+por+nivel+de+escolaridade+completo+mais+elevado-1620,,
1619,europa,Trabalhadores com contrato de trabalho temporário: total e por sexo,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+com+contrato+de+trabalho+temporario+total+e+por+sexo-1619,,
3156,europa,Trabalhadores por conta de outrem ao serviço nas empresas: por alguns setores de atividade económica,Eurostat | OCDE | Entidades Nacionais | PORDATA,2026-01-05,https://www.pordata.pt/europa/trabalhadores+por+conta+de+outrem+ao+servico+nas+empresas+por+alguns+setores+de+atividade+economica-3156,,
2466,europa,Trabalhadores por conta de outrem em alojamentos turísticos coletivos,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+por+conta+de+outrem+em+alojamentos+turisticos+coletivos-2466,,
2470,europa,Trabalhadores por conta de outrem em % da população empregada em alojamentos turísticos coletivos,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+por+conta+de+outrem+em+percentagem+da+populacao+empregada+em+alojamentos+turisticos+coletivos-2470,,
1617,europa,Trabalhadores por conta de outrem: total e por nível de escolaridade completo mais elevado,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+por+conta+de+outrem+total+e+por+nivel+de+escolaridade+completo+mais+elevado-1617,,
2540,europa,Trabalhadores por conta própria como empregadores: total e por nível de escolaridade completo mais elevado,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+por+conta+propria+como+empregadores+total+e+por+nivel+de+escolaridade+completo+mais+elevado-2540,,
1618,europa,Trabalhadores por conta própria não empregadores: total e por nível de escolaridade completo mais elevado,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+por+conta+propria+nao+empregadores+total+e+por+nivel+de+escolaridade+completo+mais+elevado-1618,,
2541,europa,Trabalhadores por conta própria: total e por nível de escolaridade completo mais elevado,Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-04-20,https://www.pordata.pt/europa/trabalhadores+por+conta+propria+total+e+por+nivel+de+escolaridade+completo+mais+elevado-2541,,
3425,europa,Tratamento de resíduos municipais: total e tipo de tratamento,Eurostat | OCDE | Institutos Nacionais de Estatística | PORDATA,2026-03-27,https://www.pordata.pt/europa/tratamento+de+residuos+municipais+total+e+tipo+de+tratamento-3425,,
3743,europa,Utilização e risco de pesticidas químicos,DG SANTE | Eurostat | PORDATA,2026-01-14,https://www.pordata.pt/europa/utilizacao+e+risco+de+pesticidas+quimicos-3743,,
3179,europa,Valor acrescentado a custos de fatores das empresas: por alguns setores de atividade económica,Eurostat | OCDE | Entidades Nacionais | PORDATA,2026-01-14,https://www.pordata.pt/europa/valor+acrescentado+a+custos+de+fatores+das+empresas+por+alguns+setores+de+atividade+economica-3179,,
3688,europa,Valor acrescentado bruto da agricultura em % do PIB,Eurostat | Entidades Nacionais | DG AGRI | Institutos Nacionais de Estatística | PORDATA,2026-03-03,https://www.pordata.pt/europa/valor+acrescentado+bruto+da+agricultura+em+percentagem+do+pib-3688,,
3650,europa,Valor acrescentado bruto da agricultura,Eurostat | Entidades Nacionais | DG AGRI | PORDATA,2026-01-09,https://www.pordata.pt/europa/valor+acrescentado+bruto+da+agricultura-3650,,
3687,europa,Valor acrescentado bruto da silvicultura em % do PIB,Eurostat | UNECE | ITTO | FAO | Entidades Nacionais | Institutos Nacionais de Estatística | PORDATA,2026-03-03,https://www.pordata.pt/europa/valor+acrescentado+bruto+da+silvicultura+em+percentagem+do+pib-3687,,
3662,europa,Valor acrescentado bruto da silvicultura por hectare de superfície florestal,Eurostat | UNECE | ITTO | FAO | Entidades Nacionais | PORDATA,2026-01-12,https://www.pordata.pt/europa/valor+acrescentado+bruto+da+silvicultura+por+hectare+de+superficie+florestal-3662,,
3664,europa,Valor acrescentado bruto da silvicultura,Eurostat | UNECE | ITTO | FAO | Entidades Nacionais | PORDATA,2026-01-09,https://www.pordata.pt/europa/valor+acrescentado+bruto+da+silvicultura-3664,,
3615,europa,Valor acrescentado bruto dos bens e serviços ambientais em % do PIB,Eurostat | Entidades Nacionais | PORDATA,2026-01-14,https://www.pordata.pt/europa/valor+acrescentado+bruto+dos+bens+e+servicos+ambientais+em+percentagem+do+pib-3615,,
3270,europa,Valor acrescentado bruto: total e por setor de atividade económica (Euro),Eurostat | Institutos Nacionais de Estatística | PORDATA,2026-03-03,https://www.pordata.pt/europa/valor+acrescentado+bruto+total+e+por+setor+de+atividade+economica+(euro)-3270,,
3071,europa,Veículos ferroviários por tipo,Eurostat | Entidades Internacionais | Entidades Nacionais | Comissão Europeia | PORDATA,2026-01-14,https://www.pordata.pt/europa/veiculos+ferroviarios+por+tipo-3071,,
3070,europa,Veículos registados por tipo de veículo,Eurostat | Entidades Internacionais | Entidades Nacionais | Comissão Europeia | PORDATA,2026-08-04,https://www.pordata.pt/europa/veiculos+registados+por+tipo+de+veiculo-3070,,
2451,europa,Viagens turísticas de residentes: total e por destino de viagem,Eurostat | Entidades Nacionais | PORDATA,2026-01-15,https://www.pordata.pt/europa/viagens+turisticas+de+residentes+total+e+por+destino+de+viagem-2451,,
2452,europa,Viagens turísticas de residentes: total e por duração da estada,Eurostat | Entidades Nacionais | PORDATA,2026-01-20,https://www.pordata.pt/europa/viagens+turisticas+de+residentes+total+e+por+duracao+da+estada-2452,,
2458,europa,Viagens turísticas de residentes: total e por principal meio de transporte,Eurostat | Entidades Nacionais | PORDATA,2026-01-15,https://www.pordata.pt/europa/viagens+turisticas+de+residentes+total+e+por+principal+meio+de+transporte-2458,,
2461,europa,Viagens turísticas de residentes: total e por principal tipo de alojamento,Eurostat | Entidades Nacionais | PORDATA,2026-01-15,https://www.pordata.pt/europa/viagens+turisticas+de+residentes+total+e+por+principal+tipo+de+alojamento-2461,,
3594,europa,Vítimas de tráfico de seres humanos por sexo,Direção-Geral da Comunicação da Comissão Europeia | PORDATA,2026-01-30,https://www.pordata.pt/europa/vitimas+de+trafico+de+seres+humanos+por+sexo-3594,,
2705,europa,Vítimas em acidentes aéreos,Eurostat | Entidades Nacionais | EASA | PORDATA,2024-09-26,https://www.pordata.pt/europa/vitimas+em+acidentes+aereos-2705,,
2723,europa,Vítimas em acidentes ferroviários,Eurostat | ERA | Entidades Nacionais | PORDATA,2026-01-27,https://www.pordata.pt/europa/vitimas+em+acidentes+ferroviarios-2723,,
3045,europa,Vítimas mortais e feridos em acidentes de viação,CE | DG MOVE | Entidades Nacionais | PORDATA,2026-01-06,https://www.pordata.pt/europa/vitimas+mortais+e+feridos+em+acidentes+de+viacao-3045,,
3588,europa,Vítimas mortais em acidentes de viação por 100 mil residentes,CE | DG MOVE | Entidades Nacionais | PORDATA,2026-04-27,https://www.pordata.pt/europa/vitimas+mortais+em+acidentes+de+viacao+por+100+mil+residentes-3588,,
3178,europa,Volume de negócio das empresas: por alguns setores de atividade económica,Eurostat | OCDE | Entidades Nacionais | PORDATA,2026-01-14,https://www.pordata.pt/europa/volume+de+negocio+das+empresas+por+alguns+setores+de+atividade+economica-3178,,
3183,europa,Volume médio de negócio por empresa: por alguns setores de atividade económica,Eurostat | OCDE | Entidades Nacionais | PORDATA,2026-01-20,https://www.pordata.pt/europa/volume+medio+de+negocio+por+empresa+por+alguns+setores+de+atividade+economica-3183,,
3077,europa,"Voos comerciais de transporte de mercadorias total, voos domésticos e voos internacionais",Eurostat | Entidades Nacionais | PORDATA,2025-10-30,https://www.pordata.pt/europa/voos+comerciais+de+transporte+de+mercadorias+total++voos+domesticos+e+voos+internacionais-3077,,
2710,europa,Voos comerciais de transporte de passageiros: chegadas e partidas,Eurostat | Entidades Nacionais | PORDATA,2026-01-06,https://www.pordata.pt/europa/voos+comerciais+de+transporte+de+passageiros+chegadas+e+partidas-2710,,
2709,europa,"Voos comerciais de transporte de passageiros: total, voos domésticos e voos internacionais",Eurostat | Entidades Nacionais | PORDATA,2025-10-30,https://www.pordata.pt/europa/voos+comerciais+de+transporte+de+passageiros+total++voos+domesticos+e+voos+internacionais-2709,,
2711,europa,"Voos comerciais internacionais de transporte de passageiros: total, UE27 e extra-UE27",Eurostat | Entidades Nacionais | PORDATA,2025-10-30,https://www.pordata.pt/europa/voos+comerciais+internacionais+de+transporte+de+passageiros+total++ue27+e+extra+ue27-2711,,
522,municipios,Abono de família para crianças e jovens da Segurança Social,II/MTSSS | PORDATA Operações Opções Ver Gráfico Ranking,2026-06-01,https://www.pordata.pt/municipios/abono+de+familia+para+criancas+e+jovens+da+seguranca+social-522,,
498,municipios,Acidentes de viação com vítimas por mil habitantes,ANSR/MAI | INE | PORDATA Operações Opções Ver Gráfico Ranking,2026-06-25,https://www.pordata.pt/municipios/acidentes+de+viacao+com+vitimas+por+mil+habitantes-498,,
230,municipios,Acidentes de viação com vítimas,ANSR/MAI | PORDATA Operações Opções Ver Gráfico Ranking,2025-10-28,https://www.pordata.pt/municipios/acidentes+de+viacao+com+vitimas-230,,
797,municipios,"Agregados domésticos privados com computador, com ligação à Internet e com ligação à Internet através de banda larga (%)",INE | PORDATA Operações Opções Ver Gráfico Ranking,2026-01-28,https://www.pordata.pt/municipios/agregados+domesticos+privados+com+computador++com+ligacao+a+internet+e+com+ligacao+a+internet+atraves+de+banda+larga+(percentagem)-797,,
826,municipios,Agregados domésticos privados monoparentais: total e por sexo,INE | PORDATA Operações Opções Ver Gráfico Ranking,2026-03-02,https://www.pordata.pt/municipios/agregados+domesticos+privados+monoparentais+total+e+por+sexo-826,,
825,municipios,Agregados domésticos privados: total e por tipo de composição,INE | PORDATA Operações Opções Ver Gráfico Ranking,2026-03-02,https://www.pordata.pt/municipios/agregados+domesticos+privados+total+e+por+tipo+de+composicao-825,,
827,municipios,Agregados domésticos privados unipessoais: total e de indivíduos com 65 e mais anos,INE | PORDATA Operações Opções Ver Gráfico Ranking,2026-03-02,https://www.pordata.pt/municipios/agregados+domesticos+privados+unipessoais+total+e+de+individuos+com+65+e+mais+anos-827,,
1,municipios,Água captada: total e por origem do caudal,INE (até 2005) | INAG/MA (até 2009) | INE | ERSAR | ERSARA | DREM (a partir de 2011) | PORDATA Operações Opções Ver Gráfico Ranking,2024-10-28,https://www.pordata.pt/municipios/agua+captada+total+e+por+origem+do+caudal-1,,
484,municipios,Água distribuída/consumida por habitante,INE | INE (até 2005) | INAG/MA (até 2009) | ERSAR | ERSARA | DREM (a partir de 2011) | PORDATA Operações Opções Ver Gráfico Ranking,2026-06-25,https://www.pordata.pt/municipios/agua+distribuida+consumida+por+habitante-484,,
3,municipios,Água distribuída/consumida,INE (até 2005) | INAG/MA (até 2009) | INE | ERSAR | ERSARA | DREM (a partir de 2011) | PORDATA Operações Opções Ver Gráfico Ranking,2026-03-02,https://www.pordata.pt/municipios/agua+distribuida+consumida-3,,
92,municipios,Alojamentos familiares clássicos,INE | PORDATA Operações Opções Ver Gráfico Ranking,2026-01-14,https://www.pordata.pt/municipios/alojamentos+familiares+classicos-92,,
5,municipios,Alojamentos servidos por sistemas de drenagem de águas residuais (%),INE (até 2005) | INAG/MA (até 2009) | INE | ERSAR | ERSARA | DREM (a partir de 2011) | PORDATA Operações Opções Ver Gráfico Ranking,2024-10-28,https://www.pordata.pt/municipios/alojamentos+servidos+por+sistemas+de+drenagem+de+aguas+residuais+(percentagem)-5,,
4,municipios,Alojamentos servidos por sistemas públicos de abastecimento de água (%),INE (até 2005) | INAG/MA (até 2009) | INE | ERSAR | ERSARA | DREM (a partir de 2011) | PORDATA Operações Opções Ver Gráfico Ranking,2024-10-28,https://www.pordata.pt/municipios/alojamentos+servidos+por+sistemas+publicos+de+abastecimento+de+agua+(percentagem)-4,,
746,municipios,Alojamentos turísticos: total e por tipo de alojamento,INE | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-09,https://www.pordata.pt/municipios/alojamentos+turisticos+total+e+por+tipo+de+alojamento-746,,
50,municipios,Altitude máxima por Território,DGT/MCT-MAE | PORDATA Operações Opções Ver Gráfico Ranking,2026-02-23,https://www.pordata.pt/municipios/altitude+maxima-50,,
49,municipios,Altitude mínima por Território,DGT/MCT-MAE | PORDATA Operações Opções Ver Gráfico Ranking,2026-02-23,https://www.pordata.pt/municipios/altitude+minima-49,,
169,municipios,"Alunos do sexo feminino matriculados nos ensinos pré-escolar, básico e secundário: total e por nível de ensino",DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-14,https://www.pordata.pt/municipios/alunos+do+sexo+feminino+matriculados+nos+ensinos+pre+escolar++basico+e+secundario+total+e+por+nivel+de+ensino-169,,
168,municipios,"Alunos do sexo masculino matriculados nos ensinos pré-escolar, básico e secundário: total e por nível de ensino",DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-14,https://www.pordata.pt/municipios/alunos+do+sexo+masculino+matriculados+nos+ensinos+pre+escolar++basico+e+secundario+total+e+por+nivel+de+ensino-168,,
174,municipios,Alunos matriculados no ensino básico privado: total e por modalidade de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-16,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+basico+privado+total+e+por+modalidade+de+ensino-174,,
173,municipios,Alunos matriculados no ensino básico público: total e por modalidade de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-16,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+basico+publico+total+e+por+modalidade+de+ensino-173,,
172,municipios,Alunos matriculados no ensino básico: total e por modalidade de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-16,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+basico+total+e+por+modalidade+de+ensino-172,,
344,municipios,Alunos matriculados no ensino básico: total e por subsistema de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-09,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+basico+total+e+por+subsistema+de+ensino-344,,
201,municipios,Alunos matriculados no ensino secundário privado: total e por modalidade de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-15,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+secundario+privado+total+e+por+modalidade+de+ensino-201,,
200,municipios,Alunos matriculados no ensino secundário público: total e por modalidade de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-15,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+secundario+publico+total+e+por+modalidade+de+ensino-200,,
175,municipios,Alunos matriculados no ensino secundário: total e por modalidade de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-10,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+secundario+total+e+por+modalidade+de+ensino-175,,
345,municipios,Alunos matriculados no ensino secundário: total e por subsistema de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-07-09,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+secundario+total+e+por+subsistema+de+ensino-345,,
317,municipios,Alunos matriculados no ensino superior politécnico: total e por sexo,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-01-12,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+superior+politecnico+total+e+por+sexo-317,,
304,municipios,Alunos matriculados no ensino superior privado: total e por tipo de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-01-12,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+superior+privado+total+e+por+tipo+de+ensino-304,,
303,municipios,Alunos matriculados no ensino superior público: total e por tipo de ensino,DGEEC/MECI | PORDATA Operações Opções Ver Gráfico Ranking,2026-01-12,https://www.pordata.pt/municipios/alunos+matriculados+no+ensino+superior+publico+total+e+por+tipo+de+ensino-303,,
